"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US530330303083","Block Group 3, Census Tract 303.08, King County, Washington","1605","436","null","null","1073","369","null","null","9","20","null","null","0","13","null","null","255","253","null","null","0","13","null","null","0","null","13","null","268","230","null","null","0","13","null","null","268","230","null","null",
"1500000US530330303084","Block Group 4, Census Tract 303.08, King County, Washington","1977","691","null","null","387","265","null","null","961","566","null","null","0","13","null","null","33","55","null","null","291","255","null","null","104","null","118","null","201","178","null","null","38","62","null","null","163","169","null","null",
"1500000US530330303091","Block Group 1, Census Tract 303.09, King County, Washington","1619","565","null","null","853","306","null","null","489","464","null","null","0","13","null","null","152","157","null","null","0","13","null","null","2","null","3","null","123","90","null","null","0","13","null","null","123","90","null","null",
"1500000US530330303092","Block Group 2, Census Tract 303.09, King County, Washington","877","322","null","null","272","174","null","null","219","211","null","null","9","17","null","null","69","40","null","null","36","57","null","null","196","null","200","null","76","77","null","null","19","30","null","null","57","72","null","null",
"1500000US530330303093","Block Group 3, Census Tract 303.09, King County, Washington","1020","512","null","null","760","473","null","null","54","65","null","null","0","13","null","null","145","146","null","null","0","13","null","null","0","null","13","null","61","50","null","null","0","13","null","null","61","50","null","null",
"1500000US530330303094","Block Group 4, Census Tract 303.09, King County, Washington","1959","461","null","null","689","280","null","null","602","377","null","null","0","13","null","null","533","232","null","null","0","13","null","null","0","null","13","null","135","117","null","null","0","13","null","null","135","117","null","null",
"1500000US530330303101","Block Group 1, Census Tract 303.10, King County, Washington","1644","347","null","null","624","241","null","null","250","230","null","null","0","13","null","null","239","164","null","null","63","60","null","null","277","null","182","null","191","119","null","null","35","60","null","null","156","130","null","null",
"1500000US530330303102","Block Group 2, Census Tract 303.10, King County, Washington","1174","311","null","null","823","288","null","null","87","77","null","null","0","13","null","null","230","171","null","null","0","13","null","null","0","null","13","null","34","42","null","null","19","32","null","null","15","24","null","null",
"1500000US530330303103","Block Group 3, Census Tract 303.10, King County, Washington","2241","551","null","null","630","352","null","null","84","75","null","null","0","13","null","null","880","270","null","null","239","241","null","null","13","null","22","null","395","292","null","null","0","13","null","null","395","292","null","null",
"1500000US530330303104","Block Group 4, Census Tract 303.10, King County, Washington","2112","595","null","null","841","321","null","null","176","111","null","null","0","13","null","null","520","415","null","null","26","41","null","null","21","null","33","null","528","329","null","null","89","116","null","null","439","312","null","null",
"1500000US530330303111","Block Group 1, Census Tract 303.11, King County, Washington","1627","278","null","null","1198","207","null","null","53","65","null","null","15","25","null","null","17","21","null","null","15","28","null","null","104","null","99","null","225","144","null","null","70","57","null","null","155","159","null","null",
"1500000US530330303112","Block Group 2, Census Tract 303.11, King County, Washington","1297","340","null","null","566","232","null","null","88","107","null","null","0","13","null","null","130","99","null","null","0","13","null","null","432","null","276","null","81","97","null","null","54","83","null","null","27","45","null","null",
"1500000US530330303113","Block Group 3, Census Tract 303.11, King County, Washington","1460","320","null","null","585","180","null","null","205","119","null","null","39","53","null","null","316","224","null","null","99","152","null","null","148","null","174","null","68","74","null","null","27","30","null","null","41","58","null","null",
"1500000US530330303114","Block Group 4, Census Tract 303.11, King County, Washington","302","236","null","null","56","46","null","null","154","221","null","null","12","20","null","null","23","26","null","null","15","22","null","null","26","null","48","null","16","23","null","null","0","13","null","null","16","23","null","null",
"1500000US530330303121","Block Group 1, Census Tract 303.12, King County, Washington","1176","368","null","null","332","123","null","null","313","227","null","null","0","13","null","null","116","156","null","null","0","13","null","null","197","null","210","null","218","163","null","null","0","13","null","null","218","163","null","null",
"1500000US530330303122","Block Group 2, Census Tract 303.12, King County, Washington","989","329","null","null","622","257","null","null","155","96","null","null","75","106","null","null","24","32","null","null","0","13","null","null","27","null","29","null","86","62","null","null","49","56","null","null","37","31","null","null",
"1500000US530330303123","Block Group 3, Census Tract 303.12, King County, Washington","1414","399","null","null","944","361","null","null","154","148","null","null","0","13","null","null","150","96","null","null","0","13","null","null","0","null","13","null","166","128","null","null","0","13","null","null","166","128","null","null",
"1500000US530330303124","Block Group 4, Census Tract 303.12, King County, Washington","1524","388","null","null","791","255","null","null","112","87","null","null","44","57","null","null","362","309","null","null","0","13","null","null","20","null","31","null","195","147","null","null","0","13","null","null","195","147","null","null",
"1500000US530330303131","Block Group 1, Census Tract 303.13, King County, Washington","944","231","null","null","604","172","null","null","66","71","null","null","24","36","null","null","142","124","null","null","0","13","null","null","19","null","29","null","89","71","null","null","47","49","null","null","42","36","null","null",
"1500000US530330303132","Block Group 2, Census Tract 303.13, King County, Washington","2022","583","null","null","766","368","null","null","335","263","null","null","0","13","null","null","631","475","null","null","0","13","null","null","81","null","78","null","209","176","null","null","27","33","null","null","182","171","null","null",
"1500000US530330303133","Block Group 3, Census Tract 303.13, King County, Washington","2088","659","null","null","909","313","null","null","548","301","null","null","23","54","null","null","134","109","null","null","58","127","null","null","132","null","149","null","284","312","null","null","54","79","null","null","230","302","null","null",
"1500000US530330303141","Block Group 1, Census Tract 303.14, King County, Washington","1053","530","null","null","454","177","null","null","0","13","null","null","18","26","null","null","425","460","null","null","0","13","null","null","35","null","89","null","121","189","null","null","121","189","null","null","0","13","null","null",
"1500000US530330303142","Block Group 2, Census Tract 303.14, King County, Washington","1978","576","null","null","586","295","null","null","382","291","null","null","8","15","null","null","656","352","null","null","0","13","null","null","260","null","265","null","86","104","null","null","8","23","null","null","78","86","null","null",
"1500000US530330303143","Block Group 3, Census Tract 303.14, King County, Washington","1511","321","null","null","821","195","null","null","93","104","null","null","6","12","null","null","176","141","null","null","6","11","null","null","185","null","227","null","224","172","null","null","0","13","null","null","224","172","null","null",
"1500000US530330304031","Block Group 1, Census Tract 304.03, King County, Washington","1125","247","null","null","828","235","null","null","42","48","null","null","13","20","null","null","165","111","null","null","0","13","null","null","41","null","50","null","36","32","null","null","15","24","null","null","21","22","null","null",
"1500000US530330304032","Block Group 2, Census Tract 304.03, King County, Washington","2560","1042","null","null","1348","313","null","null","878","1004","null","null","0","13","null","null","226","131","null","null","0","13","null","null","0","null","13","null","108","99","null","null","0","13","null","null","108","99","null","null",
